strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
J_boxcox_cat,13,0.5170746341626018,0.5170746341626018,0.40059121986104174,0.0033333333333333335,0.2,0.3,0.36,0.1067960262298584,0.25485981858721224,0.4984132406922749,0.7063995702902678
K_tobit_boxcox_cat,13,0.6446142734919277,0.6446142734919277,0.5805242683731281,0.006666666666666667,0.0,0.0,0.28,0.5247452259063721,0.32599336966675335,0.5386564472539442,0.7409129685318437
A_baseline,14,0.41618693686356445,0.4330759230658118,0.34059931489335304,0.25333333333333335,0.0,0.0,0.16,5.462112665176392,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,14,-0.05061071150561818,0.0,-0.04223345478447155,0.25333333333333335,0.0,0.1,0.08,0.0513613224029541,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,14,0.4920636827804836,0.4892965477394193,0.4009603605328116,0.25333333333333335,0.0,0.0,0.24,0.503873348236084,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,14,0.4726576961966244,0.4726576961966244,0.3851263940118335,0.006666666666666667,0.0,0.1,0.48,0.08566975593566895,0.30763404416257384,0.5048128981002091,0.6940195697733255
E_novelty,14,0.40423947132928706,,0.32074825187500744,0.13333333333333333,0.0,0.1,0.16,0.07820844650268555,0.0,0.25,1.0
F_combined,14,0.3720824402881542,0.42359937332637027,0.2846594275655812,0.16333333333333333,0.0,0.1,0.08,0.5134599208831787,0.0,0.5,1.0
G_main_exploiter,14,0.28187439421940175,0.2785706031379172,0.17349894912396258,0.25333333333333335,0.0,0.3,0.28,0.055330514907836914,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,14,0.4504415386744165,0.45851665018500204,0.3665801244278696,0.25333333333333335,0.0,0.1,0.32,0.09440898895263672,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,14,0.45677663085145387,0.45677663085145387,0.3648135728888359,0.0033333333333333335,0.0,0.2,0.32,0.521148681640625,0.30702242814449743,0.5216168455681522,0.7462159295636861
J_boxcox_cat,14,0.46837898198868877,0.46837898198868877,0.39316542093478557,0.0033333333333333335,0.4,0.4,0.4,0.10578250885009766,0.2591097139071423,0.4505625564667471,0.6447008115384806
K_tobit_boxcox_cat,14,0.34305270058556203,0.34305270058556203,0.22875909961167776,0.006666666666666667,0.2,0.1,0.24,0.5425448417663574,0.2826636716765087,0.4989195079790151,0.7253528704376293
A_baseline,15,0.25272756008139996,0.2601535572617473,0.2141837885308185,0.25333333333333335,0.0,0.0,0.08,5.395344495773315,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,15,0.03336914345392935,0.0,0.052444520411669436,0.25333333333333335,0.0,0.0,0.08,0.05195188522338867,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,15,0.40289632343383286,0.41155923954710605,0.3280626206402544,0.25333333333333335,0.0,0.0,0.08,0.5150320529937744,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,15,0.40348003866709625,0.40348003866709625,0.3249930794366519,0.0033333333333333335,0.2,0.2,0.24,0.08725476264953613,0.2690337367548936,0.5312871451585501,0.7425075771233727
E_novelty,15,0.3585539990601973,,0.2864111297596728,0.12666666666666668,0.0,0.0,0.2,0.08083224296569824,0.0,0.5,1.0
F_combined,15,0.3984874469111599,0.4488276536405959,0.34140188764607304,0.08666666666666667,0.0,0.1,0.16,0.511237382888794,0.0,0.5,0.875
G_main_exploiter,15,0.3992333307979745,0.3981385839370639,0.33681153699002725,0.25333333333333335,0.2,0.2,0.36,0.055854082107543945,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,15,0.44536942169971594,0.44803031144790495,0.3732740858652701,0.25333333333333335,0.0,0.1,0.04,0.09795880317687988,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,15,0.4759577328636984,0.4759577328636984,0.39457199526262476,0.0033333333333333335,0.4,0.4,0.32,0.5426831245422363,0.30281445768032345,0.5172240789785629,0.718389726869151
J_boxcox_cat,15,0.5680289780997567,0.5680289780997567,0.5165439990867711,0.0033333333333333335,0.0,0.1,0.2,0.10775494575500488,0.2811958061539127,0.48727324365778485,0.6904818144973888
K_tobit_boxcox_cat,15,0.4882405360059556,0.4882405360059556,0.44062898645852655,0.0033333333333333335,0.0,0.2,0.2,0.5332937240600586,0.2628168427415126,0.48153574300796,0.6775638102721694
A_baseline,16,0.27176603502137836,0.28012489027655857,0.19147483860370054,0.25333333333333335,0.0,0.0,0.16,5.540391445159912,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,16,0.04658044204096081,0.0,0.038215094354885286,0.25333333333333335,0.0,0.0,0.08,0.053682565689086914,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,16,0.5105496424602971,0.5083829820331337,0.4442568729262775,0.25333333333333335,0.2,0.1,0.2,0.5183243751525879,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,16,0.5161915132390359,0.5161915132390359,0.45153229166784287,0.0033333333333333335,0.0,0.0,0.2,0.08761858940124512,0.18195411734736444,0.43540895672226176,0.6175042298582962
E_novelty,16,0.4533511857592417,,0.3933631654057799,0.08666666666666667,0.0,0.2,0.36,0.08118414878845215,0.0,0.375,0.875
F_combined,16,0.39830515362965957,0.441260902898921,0.3508358891706394,0.11666666666666667,0.0,0.0,0.08,0.5277032852172852,0.0,0.5,1.0
G_main_exploiter,16,0.3958652639332954,0.3941561847193209,0.30671758885037415,0.25333333333333335,0.2,0.1,0.28,0.05471014976501465,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,16,0.544726049694589,0.5533777041967132,0.4889550608591231,0.25333333333333335,0.0,0.0,0.24,0.09760546684265137,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,16,0.5374406382293136,0.5374406382293136,0.46685520834627225,0.0033333333333333335,0.2,0.1,0.32,0.5316543579101562,0.27408738662991683,0.48451362598423153,0.69544520463822
J_boxcox_cat,16,0.5307463416260181,0.5307463416260181,0.48375056037417746,0.0033333333333333335,0.4,0.2,0.24,0.10817193984985352,0.2965621746861448,0.504684315293219,0.7336079460305508
K_tobit_boxcox_cat,16,0.43332659251769456,0.43332659251769456,0.3622665201695181,0.0033333333333333335,0.0,0.0,0.16,0.5349667072296143,0.297552308283072,0.5340271341666947,0.735970663347704
A_baseline,17,0.5613111417883366,0.5735405948954988,0.49216410627232005,0.25333333333333335,0.2,0.2,0.24,5.407365560531616,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,17,-0.07100179578282896,0.0,-0.07139966951024358,0.25333333333333335,0.0,0.1,0.08,0.051816463470458984,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,17,0.4451879385850633,0.4591157679529772,0.3597606391251146,0.25333333333333335,0.2,0.2,0.2,0.5161731243133545,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,17,0.4330843676040845,0.4330843676040845,0.35173103814374107,0.0033333333333333335,0.0,0.1,0.2,0.08678889274597168,0.2382213646074788,0.4729018968123469,0.678604680634143
E_novelty,17,0.38148677701958084,,0.31124499990500676,0.11666666666666667,0.0,0.0,0.2,0.0825185775756836,0.0,0.375,1.0
F_combined,17,0.3703384700360204,0.44763475149723886,0.25680214503240534,0.12,0.2,0.1,0.24,0.5241758823394775,0.0,0.5,1.0
G_main_exploiter,17,0.43775906848959195,0.43142006311391623,0.2931453488828973,0.25333333333333335,0.2,0.2,0.32,0.062484025955200195,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,17,0.5059218230366537,0.5109972333025923,0.41372291795333704,0.25333333333333335,0.2,0.2,0.2,0.10056710243225098,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,17,0.4141934910387893,0.4141934910387893,0.33060325642212185,0.0033333333333333335,0.0,0.2,0.24,0.5367782115936279,0.23258613700611735,0.46307216536950324,0.6607281720290973
J_boxcox_cat,17,0.46757541750463893,0.46757541750463893,0.39712500267943046,0.0033333333333333335,0.0,0.2,0.24,0.10761642456054688,0.24913708543039695,0.4477134956482073,0.6599941308755756
K_tobit_boxcox_cat,17,0.46541761575128615,0.46541761575128615,0.38348827796474244,0.006666666666666667,0.0,0.0,0.32,0.5426743030548096,0.23891725563975297,0.5105788663207074,0.7040142214123943
A_baseline,18,0.46097808982598654,0.4717354637273747,0.3860186121257399,0.25333333333333335,0.0,0.1,0.32,5.155269145965576,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,18,0.02819127335562871,0.0,0.019657040055802166,0.25333333333333335,0.0,0.0,0.08,0.05270838737487793,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,18,0.47700260074336265,0.47820531339237093,0.4361755648830664,0.25333333333333335,0.2,0.2,0.24,0.5264420509338379,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,18,0.46977277525305833,0.46977277525305833,0.41844226706219384,0.0033333333333333335,0.2,0.2,0.28,0.09402179718017578,0.3185084847193373,0.5205450077116602,0.7165078552529716
E_novelty,18,0.4284492633437347,,0.35930173834077606,0.11,0.0,0.2,0.28,0.08545637130737305,0.0,0.5,1.0
F_combined,18,0.39891666346716803,0.4267554083934265,0.3373827030959042,0.11,0.2,0.2,0.28,0.5324866771697998,0.0,0.375,1.0
G_main_exploiter,18,0.2599075717464677,0.27241210720476466,0.23837736086248404,0.25333333333333335,0.0,0.0,0.16,0.061841487884521484,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,18,0.5579978426531713,0.5703112256802854,0.4968573015027781,0.25333333333333335,0.0,0.1,0.28,0.09752154350280762,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,18,0.3612400137779308,0.3612400137779308,0.2956494637910767,0.0033333333333333335,0.0,0.2,0.32,0.5381653308868408,0.2896196431826271,0.5062129626831742,0.7084525276969137
J_boxcox_cat,18,0.5938825986955409,0.5938825986955409,0.5499334326291909,0.0033333333333333335,0.2,0.4,0.36,0.10864782333374023,0.27507274711750085,0.5230783938640078,0.736244041324421
K_tobit_boxcox_cat,18,0.5423264702941143,0.5423264702941143,0.5179455242900327,0.0033333333333333335,0.4,0.4,0.36,0.5339686870574951,0.2825594267623225,0.5210940506402371,0.7520216881472073
A_baseline,19,0.32346676548105247,0.3326832520361337,0.24261546855770916,0.25333333333333335,0.2,0.1,0.12,5.5157880783081055,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,19,-0.07001977048465277,0.0,-0.08856800238346133,0.25333333333333335,0.0,0.0,0.0,0.05401754379272461,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,19,0.4150178271200364,0.42399582217580195,0.318196166872533,0.25333333333333335,0.2,0.2,0.2,0.5343241691589355,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,19,0.33362726252513913,0.33362726252513913,0.23254088614213006,0.0033333333333333335,0.0,0.0,0.24,0.08663797378540039,0.28249533705796626,0.4878084875215035,0.6930612375800691
E_novelty,19,0.390847067336393,,0.2920418877345805,0.12333333333333334,0.0,0.0,0.12,0.0782315731048584,0.0,0.5,1.0
F_combined,19,0.3200416630989198,0.34056956188402093,0.22008414369780147,0.12333333333333334,0.4,0.3,0.24,0.5233712196350098,0.0,0.5,1.0
G_main_exploiter,19,0.49703095088147364,0.5009911551624517,0.4477715729981788,0.25333333333333335,0.2,0.1,0.32,0.05622506141662598,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,19,0.43783585596257785,0.44473338592651024,0.3632464319292252,0.25333333333333335,0.0,0.1,0.24,0.09606051445007324,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,19,0.4069369659662885,0.4069369659662885,0.32430279289360847,0.006666666666666667,0.2,0.3,0.24,0.5334939956665039,0.2606131695770675,0.5295635026159307,0.7666804436944176
J_boxcox_cat,19,0.4644704941166013,0.4644704941166013,0.39039702157595846,0.006666666666666667,0.2,0.4,0.28,0.10754585266113281,0.29029567249224214,0.4994335175555721,0.716675099362583
K_tobit_boxcox_cat,19,0.4857222858031756,0.4857222858031756,0.4054517491014252,0.01,0.2,0.3,0.24,0.527327299118042,0.3087815367202827,0.5466688991581075,0.7880111721885973
